block,family_index,unit_id,case_id,occupancy_id,sampling,trajectories,phase_seed
DEVELOPMENT,112,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,1621207576
DEVELOPMENT,112,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,2169023041
DEVELOPMENT,112,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,4283674560
DEVELOPMENT,113,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,1376685447
DEVELOPMENT,113,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,3961790253
DEVELOPMENT,113,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,437712888
DEVELOPMENT,113,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,2035188274
DEVELOPMENT,114,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,2991001430
DEVELOPMENT,114,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,3874982255
DEVELOPMENT,114,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,2282775939
DEVELOPMENT,114,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,2387854379
DEVELOPMENT,115,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,1321396396
DEVELOPMENT,115,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,1636664909
DEVELOPMENT,115,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,3040399626
DEVELOPMENT,115,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,1414958343
DEVELOPMENT,116,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,1859864997
DEVELOPMENT,116,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,1922225993
DEVELOPMENT,116,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,1645722527
DEVELOPMENT,116,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,1848516477
DEVELOPMENT,117,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,3413636789
DEVELOPMENT,117,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,155160438
DEVELOPMENT,117,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,751171166
DEVELOPMENT,117,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,1258673370
DEVELOPMENT,118,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,3182489838
DEVELOPMENT,118,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,3042790278
DEVELOPMENT,118,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,3724929776
DEVELOPMENT,118,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,2361089819
DEVELOPMENT,119,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,3566526714
DEVELOPMENT,119,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,502051242
DEVELOPMENT,119,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,2307980280
DEVELOPMENT,119,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,800269601
DEVELOPMENT,120,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,3227310960
DEVELOPMENT,120,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,3040306935
DEVELOPMENT,120,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,2548095586
DEVELOPMENT,120,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,1952694508
DEVELOPMENT,121,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,1212088124
DEVELOPMENT,121,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,2618992821
DEVELOPMENT,121,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,2740323246
DEVELOPMENT,121,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,763967293
DEVELOPMENT,122,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,3895381598
DEVELOPMENT,122,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,1979151163
DEVELOPMENT,122,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,3239016774
DEVELOPMENT,122,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,1026095152
DEVELOPMENT,123,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,2661194788
DEVELOPMENT,123,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,3630579158
DEVELOPMENT,123,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,2669908102
DEVELOPMENT,123,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,2227352002
DEVELOPMENT,124,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,3118775285
DEVELOPMENT,124,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,3384725507
DEVELOPMENT,124,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,2627940468
DEVELOPMENT,124,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,1628701787
DEVELOPMENT,125,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,3086957515
DEVELOPMENT,125,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,1159910615
DEVELOPMENT,125,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,1706040516
DEVELOPMENT,125,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,3701317936
DEVELOPMENT,126,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,1554638773
DEVELOPMENT,126,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,3630369498
DEVELOPMENT,126,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,1872331693
DEVELOPMENT,126,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,1489769136
DEVELOPMENT,127,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,1024,3000190385
DEVELOPMENT,127,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,1024,307826573
DEVELOPMENT,127,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,1024,3608660080
DEVELOPMENT,127,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,1024,4155666357
DEVELOPMENT,0,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3616292638
DEVELOPMENT,0,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,4287924920
DEVELOPMENT,0,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,877341097
DEVELOPMENT,0,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,200982594
DEVELOPMENT,1,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3502376497
DEVELOPMENT,1,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,2323462326
DEVELOPMENT,1,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,2742662277
DEVELOPMENT,1,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,2231447599
DEVELOPMENT,2,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3329680637
DEVELOPMENT,2,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,96833233
DEVELOPMENT,2,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,2456158155
DEVELOPMENT,2,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,1307173926
DEVELOPMENT,3,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3836281934
DEVELOPMENT,3,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,1833678624
DEVELOPMENT,3,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,3380881550
DEVELOPMENT,3,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,1516255864
DEVELOPMENT,4,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,2261505643
DEVELOPMENT,4,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,1379884663
DEVELOPMENT,4,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,1846027486
DEVELOPMENT,4,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,1000542707
DEVELOPMENT,5,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3632553360
DEVELOPMENT,5,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,3053646565
DEVELOPMENT,5,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,2800650859
DEVELOPMENT,5,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,313131292
DEVELOPMENT,6,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,411497946
DEVELOPMENT,6,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,3970259774
DEVELOPMENT,6,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,3045855477
DEVELOPMENT,6,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,588944209
DEVELOPMENT,7,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,2589043108
DEVELOPMENT,7,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,4163033674
DEVELOPMENT,7,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,3396187124
DEVELOPMENT,7,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,1862754292
DEVELOPMENT,8,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,4149551047
DEVELOPMENT,8,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,1461311451
DEVELOPMENT,8,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,53055929
DEVELOPMENT,8,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,2353542992
DEVELOPMENT,9,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3267872000
DEVELOPMENT,9,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,2123267018
DEVELOPMENT,9,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,2357312022
DEVELOPMENT,9,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,1290999740
DEVELOPMENT,10,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3767159929
DEVELOPMENT,10,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,2314734997
DEVELOPMENT,10,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,3245995983
DEVELOPMENT,10,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,2632577152
DEVELOPMENT,11,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3142248867
DEVELOPMENT,11,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,2915546205
DEVELOPMENT,11,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,767199738
DEVELOPMENT,11,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,724997456
DEVELOPMENT,12,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,474803241
DEVELOPMENT,12,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,3767606826
DEVELOPMENT,12,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,3199223320
DEVELOPMENT,12,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,3286286393
DEVELOPMENT,13,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3659842667
DEVELOPMENT,13,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,2019941089
DEVELOPMENT,13,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,3983442077
DEVELOPMENT,13,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,47778576
DEVELOPMENT,14,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,1262517535
DEVELOPMENT,14,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,2696591342
DEVELOPMENT,14,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,1539995343
DEVELOPMENT,14,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,37173430
DEVELOPMENT,15,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3398587387
DEVELOPMENT,15,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,997248474
DEVELOPMENT,15,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,1111996060
DEVELOPMENT,15,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,3234613261
DEVELOPMENT,16,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,1423915808
DEVELOPMENT,16,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,1841655473
DEVELOPMENT,16,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,3259782037
DEVELOPMENT,16,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,840160979
DEVELOPMENT,17,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,1037089911
DEVELOPMENT,17,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,1877273560
DEVELOPMENT,17,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,945529039
DEVELOPMENT,17,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,654622665
DEVELOPMENT,18,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,1375904046
DEVELOPMENT,18,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,3595255652
DEVELOPMENT,18,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,2540339990
DEVELOPMENT,18,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,2209707495
DEVELOPMENT,19,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,838571300
DEVELOPMENT,19,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,715658815
DEVELOPMENT,19,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,2784310884
DEVELOPMENT,19,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,207369366
DEVELOPMENT,20,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3238305468
DEVELOPMENT,20,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,1144489180
DEVELOPMENT,20,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,2410625395
DEVELOPMENT,20,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,2015650346
DEVELOPMENT,21,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,1337298861
DEVELOPMENT,21,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,1149991341
DEVELOPMENT,21,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,2031484835
DEVELOPMENT,21,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,3550711294
DEVELOPMENT,22,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,4137144791
DEVELOPMENT,22,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,4077464643
DEVELOPMENT,22,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,1169967578
DEVELOPMENT,22,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,776648365
DEVELOPMENT,23,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,1017999238
DEVELOPMENT,23,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,4134275282
DEVELOPMENT,23,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,2209213368
DEVELOPMENT,23,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,3343286721
DEVELOPMENT,24,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,2639106332
DEVELOPMENT,24,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,508128286
DEVELOPMENT,24,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,956188169
DEVELOPMENT,24,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,1716375133
DEVELOPMENT,25,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,306971659
DEVELOPMENT,25,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,3221098628
DEVELOPMENT,25,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,1693433981
DEVELOPMENT,25,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,3582685217
DEVELOPMENT,26,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,1330934671
DEVELOPMENT,26,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,3120445942
DEVELOPMENT,26,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,3551217661
DEVELOPMENT,26,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,4129508998
DEVELOPMENT,27,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,3376328469
DEVELOPMENT,27,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,3429523801
DEVELOPMENT,27,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,1892685868
DEVELOPMENT,27,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,2328927376
DEVELOPMENT,28,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,1405924389
DEVELOPMENT,28,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,104137195
DEVELOPMENT,28,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,236026867
DEVELOPMENT,28,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,2229035318
DEVELOPMENT,29,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,1577550052
DEVELOPMENT,29,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,869767343
DEVELOPMENT,29,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,randomized_qmc,2048,1761703991
DEVELOPMENT,29,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,randomized_qmc,2048,2200840593
DEVELOPMENT,30,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,randomized_qmc,2048,1867221502
DEVELOPMENT,30,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,randomized_qmc,2048,2370247288
