block,sampling,trajectories,family_index,global_false_reject,global_simultaneous_coverage,global_binding_sesoi_detect,global_max_standardized_excess,case_false_reject::limit_hopping_zero_chain6,case_simultaneous_coverage::limit_hopping_zero_chain6,case_binding_sesoi_detect::limit_hopping_zero_chain6,case_false_reject::limit_spin_density_zero_rect2x3,case_simultaneous_coverage::limit_spin_density_zero_rect2x3,case_binding_sesoi_detect::limit_spin_density_zero_rect2x3,unit_binding_sesoi_detect::8d9f57771b025ad2b6da9e578278aa6a,unit_binding_sesoi_detect::db87e6c265d45773bb6297db5af0c11f,unit_binding_sesoi_detect::fb5214d8d1bf5caa839f81a965024f62,unit_binding_sesoi_detect::89bd5e9b58115b60bdad35f43f6437be
DEVELOPMENT,iid,1024,0,False,True,True,0.5123722293778115,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,1,False,True,True,0.5354923202279281,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,2,False,True,True,1.4275938419535699,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,3,False,True,True,0.589720573206793,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,4,False,True,True,0.35207950560443596,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,5,False,True,True,0.7997217434644395,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,6,False,True,True,0.5055234937576603,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,7,False,True,True,0.8535241664511498,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,8,False,True,True,1.1419985254049536,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,9,False,True,True,-0.00829303233061198,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,10,False,True,True,0.8991332178676037,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,11,False,True,True,-0.1951621994290177,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,12,False,True,True,-0.08578502926362144,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,13,False,True,True,-0.11199093891066625,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,14,False,True,True,0.9232729479639755,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,15,False,True,True,3.0119391548004075,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,16,False,True,True,1.51462142973136,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,17,False,True,True,0.3486303760013192,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,18,False,True,True,1.3039973647007532,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,19,False,True,True,1.0711283591508574,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,20,False,True,True,0.8884199533913703,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,21,False,True,True,0.25356335241806544,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,22,False,True,True,0.5103682846287193,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,23,False,True,True,1.0630168870818726,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,24,False,True,True,-0.1489310804458425,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,25,False,True,True,0.33654166386515394,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,26,False,True,True,0.37188312143501523,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,27,False,True,True,0.6715453635876858,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,28,False,True,True,0.3066441245560324,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,29,False,True,True,-0.029096724990773,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,30,False,True,True,0.6421784848888356,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,31,False,True,True,1.4306354203442817,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,32,False,True,True,-0.5279333141693366,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,33,False,True,True,0.7421519158470042,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,34,False,True,True,0.18931764609031485,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,35,False,True,True,0.6168799842152611,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,36,False,True,True,0.7568551411829806,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,37,False,True,True,0.5536070043645139,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,38,False,True,True,0.5478407449565451,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,39,False,True,True,0.5769046449980593,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,40,False,True,True,1.0597849368719727,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,41,False,True,True,0.9263793819112436,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,42,False,True,True,1.89909556234154,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,43,False,True,True,0.2191054783071068,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,44,False,True,True,0.03139376048986933,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,45,False,True,True,-0.006742572722966688,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,46,False,True,True,1.5160361042727513,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,47,False,True,True,-0.7419234555652595,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,48,False,True,True,0.7502621654978151,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,49,False,True,True,1.060899248853158,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,50,False,True,True,1.8383547127543014,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,51,False,True,True,1.4903118605928398,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,52,False,True,True,-0.5125625286993125,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,53,False,True,True,1.4360461612395126,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,54,False,True,True,1.1419285044453433,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,55,False,True,True,0.8970972753051724,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,56,False,True,True,-0.28852378465461753,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,57,False,True,True,-0.8150396610937471,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,58,False,True,True,0.4927334916272314,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,59,False,True,True,-0.00526920037036989,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,60,False,True,True,0.751917076105049,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,61,False,True,True,0.4613355988152701,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,62,False,True,True,0.7506871709442849,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,63,False,True,True,-0.4800996156028117,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,64,False,True,True,0.41454152906551534,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,65,False,True,True,-0.5687959356712374,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,66,False,True,True,0.5345997702434092,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,67,False,True,True,1.6835920903407067,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,68,False,True,True,0.2979757278187505,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,69,False,True,True,0.5224132334054797,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,70,False,True,True,0.4430630069865057,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,71,False,True,True,-1.0743838082435473,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,72,False,True,True,1.433159743783148,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,73,False,True,True,0.548891201915691,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,74,False,True,True,0.9663259377950553,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,75,False,True,True,1.6620463955489135,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,76,False,True,True,0.5253794672446043,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,77,False,True,True,1.4602562111428425,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,78,False,True,True,1.6841712554670043,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,79,False,True,True,1.327527022844222,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,80,False,True,True,1.1302503851026242,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,81,False,True,True,0.3569126240137852,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,82,False,True,True,0.465041227560142,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,83,False,True,True,1.1098003223437982,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,84,False,True,True,0.3935093401095683,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,85,False,True,True,1.7087090071064932,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,86,False,True,True,1.1126218704932929,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,87,False,True,True,0.7336251764974263,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,88,False,True,True,1.477400194041474,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,89,False,True,True,-0.9336829071815621,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,90,False,True,True,1.668330254334758,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,91,False,True,True,1.4190340624864506,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,92,False,True,True,-0.9094763287810176,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,93,False,True,True,0.7174961183456439,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,94,False,True,True,-0.012216845628090002,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,95,False,True,True,0.9567704390756281,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,96,False,True,True,0.2506352339768742,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,97,False,True,True,0.5041808425739206,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,98,False,True,True,0.058641430113207056,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,99,False,True,True,-0.30297543703926877,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,100,False,True,True,0.8493719678942078,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,101,False,True,True,-0.8958528422002289,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,102,False,True,True,0.6299999392879113,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,103,False,True,True,0.34527885233863304,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,104,False,True,True,1.2454695091906387,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,105,False,True,True,1.0230169569561285,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,106,False,True,True,-0.44596310377426895,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,107,False,True,True,0.5917545295627257,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,108,False,True,True,0.9882224688721156,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,109,False,True,True,0.9196788668885133,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,110,False,True,True,-0.26813146303254337,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,111,False,True,True,1.4367064906195903,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,112,False,True,True,0.6771922828907387,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,113,False,True,True,-0.06830118965384989,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,114,False,True,True,0.4511140258157727,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,115,False,True,True,0.8284807469699688,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,116,False,True,True,0.9522809741535979,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,117,False,True,True,2.016704337313802,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,118,False,True,True,0.9534945622355081,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,119,False,True,True,0.22200201078460413,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,120,False,True,True,0.3701833702163044,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,121,False,True,True,-0.2561564797141207,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,122,False,True,True,1.2676176417500835,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,123,False,True,True,0.3542254328212604,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,124,False,True,True,0.5072709753418727,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,125,False,True,True,0.3081664963967253,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,126,False,True,True,1.2560384205515998,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,1024,127,False,True,True,0.27391109198960767,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,0,False,True,True,-0.26365356357871517,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,1,False,True,True,0.6211999836164231,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,2,False,True,True,0.8037865602734882,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,3,False,True,True,0.23656674473470723,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,4,False,True,True,0.5584552312979423,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,5,False,True,True,0.6801144856372084,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,6,False,True,True,0.23209483653088067,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,7,False,True,True,0.9301812055572254,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,8,False,True,True,0.38089006462523256,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,9,False,True,True,-0.4752133659656526,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,10,False,True,True,0.8677072266825682,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,11,False,True,True,-0.6531807456441217,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,12,False,True,True,-1.0315148336729882,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,13,False,True,True,-0.12083703739577319,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,14,False,True,True,0.9772705527648169,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,15,False,True,True,2.2635382121650425,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,16,False,True,True,1.026940512082692,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,17,False,True,True,-0.021318660553095215,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,18,False,True,True,1.397237388671214,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,19,False,True,True,0.35605508624443905,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,20,False,True,True,0.22208542286364577,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,21,False,True,True,-0.3100336650881542,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,22,False,True,True,0.22400511596785397,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,23,False,True,True,1.1375947912263533,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,24,False,True,True,0.055307047383226546,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,25,False,True,True,-0.03908706004912564,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,26,False,True,True,-0.33941782699299594,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,27,False,True,True,0.4515573917992697,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,28,False,True,True,-0.10994878656140729,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,29,False,True,True,-0.2837047602828642,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,30,False,True,True,-0.04479671598953272,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,31,False,True,True,0.7964501863896665,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,32,False,True,True,-0.5689586610049958,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,33,False,True,True,0.2434726499584541,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,34,False,True,True,-0.24560875303655305,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,35,False,True,True,0.1505487013557452,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,36,False,True,True,0.30957013261586663,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,37,False,True,True,0.4719715382283921,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,38,False,True,True,-0.003459282453334184,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,39,False,True,True,0.998201017894923,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,40,False,True,True,0.4395171512872189,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,41,False,True,True,0.1520604110709033,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,42,False,True,True,1.5402257357303564,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,43,False,True,True,-0.17690415298187306,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,44,False,True,True,0.16918419058132417,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,45,False,True,True,-0.07877001622034349,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,46,False,True,True,1.0109709780024096,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,47,False,True,True,-0.8908805191177764,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,48,False,True,True,0.5567704128480049,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,49,False,True,True,1.0652400638218742,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,50,False,True,True,1.8392025691009848,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,51,False,True,True,1.050401312898201,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,52,False,True,True,-0.3721618193955185,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,53,False,True,True,0.6760993854897815,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,54,False,True,True,1.5184167039579628,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,55,False,True,True,0.05599018535165248,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,56,False,True,True,-0.7420691607784113,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,57,False,True,True,-0.6098247081182195,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,58,False,True,True,0.34845070296821573,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,59,False,True,True,-0.335940256923904,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,60,False,True,True,0.9472130689801928,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,61,False,True,True,0.07078851841151321,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,62,False,True,True,0.1366200664664307,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,63,False,True,True,-0.6807372320872364,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,64,False,True,True,0.4560220561651952,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,65,False,True,True,-0.7785623597533873,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,66,False,True,True,0.7094993537255603,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,67,False,True,True,1.6460872911961797,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,68,False,True,True,0.27977034617466634,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,69,False,True,True,0.06388189014028171,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,70,False,True,True,0.09295565543374743,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,71,False,True,True,-1.4609715482820036,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,72,False,True,True,1.3496273664687124,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,73,False,True,True,0.529973238837245,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,74,False,True,True,0.6695829787011643,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,75,False,True,True,1.5548247993333615,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,76,False,True,True,0.7323965540348081,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,77,False,True,True,1.7555918127874357,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,78,False,True,True,1.1804256395171457,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,79,False,True,True,1.9254974148519985,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,80,False,True,True,0.2392244072580244,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,81,False,True,True,0.2937763474339806,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,82,False,True,True,0.05739224277694539,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,83,False,True,True,0.541870026088424,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,84,False,True,True,0.20523593621619363,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,85,False,True,True,1.5909547533451471,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,86,False,True,True,1.1718514170945529,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,87,False,True,True,0.9023603238430342,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,88,False,True,True,0.8715193798960199,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,89,False,True,True,-1.1441640453342272,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,90,False,True,True,1.3208864097300568,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,91,False,True,True,0.9172034927730068,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,92,False,True,True,-0.9841826566835723,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,93,False,True,True,0.9195700496300567,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,94,False,True,True,-0.3436159923257008,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,95,False,True,True,0.6217870136671483,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,96,False,True,True,0.9767041413567058,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,97,False,True,True,0.4863516584133183,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,98,False,True,True,0.64079234174571,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,99,False,True,True,0.04156800315028815,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,100,False,True,True,0.011189377003083584,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,101,False,True,True,-1.1494857102049791,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,102,False,True,True,0.35032043483412234,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,103,False,True,True,0.052974334177336845,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,104,False,True,True,1.2670450563962508,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,105,False,True,True,0.2284065936000012,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,106,False,True,True,-0.5172947354193763,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,107,False,True,True,0.542361084663839,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,108,False,True,True,0.572612541781517,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,109,False,True,True,0.969046506225959,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,110,False,True,True,-0.2153130758928565,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,111,False,True,True,1.0896377352167215,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,112,False,True,True,0.17212870696727636,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,113,False,True,True,-0.43711672254689904,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,114,False,True,True,0.19171352098343722,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,115,False,True,True,0.39532394346212146,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,116,False,True,True,0.9686942765769804,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,117,False,True,True,2.062998835916411,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,118,False,True,True,0.29922284521767595,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,119,False,True,True,-0.31895636986926473,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,120,False,True,True,-0.21567804047964223,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,121,False,True,True,-0.2055460970374006,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,122,False,True,True,1.0906361248929544,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,123,False,True,True,-0.010009283863066903,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,124,False,True,True,0.61648246667792,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,125,False,True,True,0.1907016651773571,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,126,False,True,True,0.6765890112771906,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,2048,127,False,True,True,0.4437083500275124,False,True,True,False,True,True,True,True,True,True
